Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight
0.10117747382185614,0.06600837399703065,0.27470353296207617,0.018144822443964648,0.41814450395040864,1.1683459533444807,0.4032634864237143,0.9320063821840825
0.10859191678421937,0.19264298215204678,0.12294808336144174,0.3474958308644306,0.5421876253012244,0.9374962863493581,0.004853930631600433,0.8487807644017952
0.039372395260677324,0.09348992250262572,0.12432609804466398,0.6436448512513833,0.5622442762925105,1.340257346869781,0.2346032534586719,3.8086522282704305
0.0994787820297835,0.3449135700949737,0.1997143751231195,0.6327934271981274,2.1919864610862576,3.226699647261003,0.21729917274499738,3.683467917954958
0.17875428934968102,0.024544873248818627,0.34784553823173997,0.05085068649466659,1.1669767032505887,1.1152814776952829,0.11022776406361828,0.9208432516406022
0.08770392709121434,0.03872059408314966,0.22991226464497969,0.1946542769071475,1.2170903898062706,3.2220665682559155,0.02132774829447308,0.7153868298654086
0.08946229485367649,0.04664308546834313,0.3446173982494777,0.24234341953684627,1.4172588904042278,1.0890367583712262,0.14310753071030255,0.8582265475900847
0.15028558892105157,0.013903010393706925,0.2970160154663594,0.7042213866384253,1.2454922256243215,1.1144147555827153,0.060770139920178004,0.7728692665959114
0.176347934935068,0.3583888716472319,0.7086639172712218,0.6228492676352576,1.7573108344391328,2.9577267906752867,0.10181320497881804,3.7910780340040007
0.0604092124088318,0.1956313768638528,0.1414800913189901,0.21031445044308864,0.7090392766598953,1.2103643373200215,0.08130867265707867,0.7654305738721768
0.056769914763761635,0.11209358078993258,0.08646593429903261,0.46684917334104753,0.6060892500655152,1.0904184764916323,0.07531955522698378,1.007857911689719
0.2129031863826697,0.3714060130195331,0.7769128702158303,0.6707016579542657,1.8620310477839577,3.0669809426025987,0.10624737363478742,3.9024062416583623
0.1657089069378177,0.11566721427324574,0.3397839454801988,0.16493103527200978,1.1658610055379566,1.0047169549295878,0.011173133193022777,0.8816900238305525
0.2951443696166205,0.4598857660229138,0.6465213900392641,0.7687897976859259,1.8655722701130864,3.068073637480293,0.038158357548406165,3.872551162394172
0.21066181636733153,0.0014693570581558453,0.47457374244001904,0.07820839308115979,1.1886483445192872,1.1274841126666117,0.0828229932992205,0.715884830546432
0.08786417319927436,0.14199336512547847,0.2800074099859905,0.6899756730737894,0.7121661913825384,1.1521243675986377,0.12038102619031704,0.8796004489187411
0.1446327515413882,0.16913418927034526,0.0939721026721028,0.20709706822873078,0.7824639708531477,1.0639087603493933,0.03059065088625733,3.8778865936280065
0.16432958119741925,0.3051071845656915,0.23041475319312102,0.016305144765593388,1.246560605373868,1.1738279584588853,0.1766727115580074,0.8264950437969443
0.16061852671292692,0.3855827867999583,0.30950949496376773,0.6071971164991562,2.417236168372806,3.2387243933388192,0.14141428853235027,3.7345964467962585
0.16765525766164,0.03973221091156194,0.38628094112054784,0.18974316835472005,1.2858379422727662,1.0835638525860198,0.0719399810738296,1.0350310208249607
0.030352085172697368,0.41349348925594215,0.2929815851569806,0.7426679652269956,2.3244697300716175,3.2630462492675436,0.22655250690953407,3.7151391289607685
